YEAR,MONTH,METRIC,d1,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d2,d20,d21,d22,d23,d24,d25,d26,d27,d28,d29,d3,d30,d31,d4,d5,d6,d7,d8,d9
2014,6,TMIN,44.0,51.0,47.0,45.0,45.0,36.0,37.0,41.0,29.0,28.0,36.0,44.0,44.0,50.0,49.0,48.0,50.0,49.0,44.0,42.0,43.0,49.0,49.0,47.0,9999.0,46.0,45.0,45.0,47.0,41.0,38.0
2014,7,PRCP,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,7,TMAX,73.0,76.0,68.0,76.0,79.0,82.0,79.0,73.0,75.0,76.0,78.0,79.0,76.0,75.0,81.0,82.0,80.0,79.0,79.0,82.0,75.0,61.0,76.0,61.0,70.0,78.0,79.0,80.0,80.0,80.0,77.0
2014,7,TMIN,45.0,52.0,51.0,51.0,55.0,57.0,54.0,51.0,49.0,55.0,54.0,50.0,53.0,58.0,52.0,59.0,57.0,57.0,55.0,56.0,53.0,52.0,56.0,49.0,48.0,53.0,54.0,55.0,57.0,56.0,57.0
2014,8,PRCP,0.1,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,1.4,0.1,0.4,0.9,0.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.2,0.0,0.0,0.0
2014,8,TMAX,73.0,74.0,76.0,72.0,63.0,71.0,73.0,75.0,77.0,77.0,62.0,74.0,65.0,65.0,67.0,55.0,62.0,64.0,63.0,58.0,64.0,71.0,74.0,65.0,60.0,70.0,67.0,70.0,68.0,69.0,68.0
2014,8,TMIN,49.0,50.0,51.0,50.0,49.0,49.0,52.0,50.0,51.0,55.0,47.0,53.0,45.0,45.0,44.0,37.0,39.0,42.0,46.0,43.0,43.0,45.0,50.0,50.0,44.0,49.0,47.0,47.0,44.0,46.0,48.0
2014,9,PRCP,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.7,0.4,0.0,0.0,0.2,9999.0,0.0,0.0,0.1,0.0,0.8,0.7
2014,9,TMAX,63.0,60.0,61.0,60.0,69.0,70.0,73.0,74.0,75.0,72.0,69.0,72.0,71.0,57.0,62.0,66.0,71.0,71.0,68.0,55.0,55.0,49.0,72.0,50.0,9999.0,66.0,66.0,70.0,71.0,68.0,50.0
2014,9,TMIN,43.0,40.0,38.0,34.0,42.0,50.0,50.0,50.0,51.0,51.0,47.0,45.0,49.0,45.0,44.0,46.0,46.0,49.0,49.0,39.0,37.0,34.0,53.0,35.0,9999.0,45.0,44.0,45.0,49.0,45.0,39.0
2014,10,PRCP,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2014,10,TMAX,44.0,62.0,56.0,47.0,49.0,64.0,60.0,56.0,62.0,59.0,62.0,49.0,63.0,52.0,49.0,61.0,61.0,63.0,50.0,39.0,48.0,53.0,56.0,60.0,59.0,58.0,60.0,61.0,63.0,62.0,62.0
2014,10,TMIN,29.0,40.0,38.0,30.0,28.0,36.0,43.0,37.0,39.0,41.0,41.0,28.0,42.0,33.0,32.0,39.0,44.0,48.0,31.0,26.0,26.0,35.0,34.0,38.0,39.0,35.0,38.0,40.0,42.0,43.0,42.0
2014,11,PRCP,0.4,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.1,0.1,0.5,0.0,0.0,0.7,0.2,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,11,TMAX,55.0,48.0,35.0,19.0,32.0,41.0,34.0,22.0,30.0,36.0,42.0,34.0,41.0,47.0,38.0,27.0,29.0,37.0,44.0,51.0,54.0,42.0,40.0,41.0,9999.0,43.0,48.0,58.0,52.0,53.0,53.0
2014,11,TMIN,31.0,22.0,18.0,10.0,11.0,28.0,4.0,-1.0,8.0,13.0,26.0,26.0,27.0,27.0,24.0,19.0,16.0,17.0,32.0,33.0,41.0,36.0,20.0,32.0,9999.0,19.0,28.0,36.0,34.0,33.0,35.0
2014,12,PRCP,0.0,0.4,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.2,1.7,0.6,0.2,0.3,0.4,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,12,TMAX,42.0,50.0,46.0,45.0,33.0,33.0,33.0,37.0,36.0,31.0,38.0,9999.0,31.0,36.0,33.0,30.0,38.0,27.0,22.0,22.0,22.0,19.0,9999.0,8.0,30.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0
2014,12,TMIN,27.0,33.0,32.0,31.0,22.0,13.0,11.0,24.0,22.0,18.0,18.0,9999.0,26.0,28.0,18.0,12.0,12.0,11.0,5.0,1.0,11.0,2.0,9999.0,-11.0,-13.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0
2015,1,PRCP,0.1,0.1,0.0,1.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2015,1,TMAX,21.0,43.0,36.0,33.0,34.0,31.0,51.0,43.0,41.0,45.0,42.0,36.0,35.0,27.0,36.0,41.0,39.0,48.0,57.0,44.0,42.0,40.0,27.0,35.0,40.0,38.0,39.0,49.0,58.0,51.0,48.0
2015,1,TMIN,4.0,30.0,29.0,25.0,21.0,14.0,18.0,26.0,19.0,29.0,28.0,14.0,17.0,10.0,10.0,17.0,16.0,24.0,32.0,32.0,29.0,27.0,15.0,29.0,20.0,16.0,29.0,30.0,35.0,31.0,30.0
2015,2,PRCP,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,9999.0,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2,TMAX,42.0,42.0,46.0,49.0,56.0,57.0,46.0,36.0,36.0,45.0,48.0,43.0,41.0,36.0,26.0,29.0,41.0,40.0,33.0,34.0,28.0,9999.0,46.0,9999.0,9999.0,46.0,56.0,53.0,50.0,51.0,44.0
2015,2,TMIN,18.0,25.0,22.0,30.0,31.0,38.0,29.0,19.0,15.0,23.0,31.0,28.0,24.0,19.0,8.0,3.0,14.0,22.0,16.0,13.0,16.0,9999.0,35.0,9999.0,9999.0,32.0,33.0,43.0,36.0,33.0,32.0
2015,3,PRCP,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2015,3,TMAX,37.0,54.0,51.0,50.0,55.0,54.0,60.0,59.0,59.0,53.0,51.0,34.0,57.0,58.0,55.0,43.0,43.0,41.0,48.0,58.0,59.0,54.0,33.0,60.0,60.0,29.0,38.0,45.0,52.0,47.0,52.0
2015,3,TMIN,18.0,28.0,34.0,33.0,31.0,33.0,39.0,42.0,40.0,31.0,29.0,23.0,31.0,36.0,34.0,29.0,24.0,21.0,27.0,34.0,39.0,33.0,10.0,36.0,42.0,8.0,11.0,20.0,30.0,29.0,27.0
2015,4,PRCP,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,0.1,0.0,0.0,0.0,0.4,0.0
2015,4,TMAX,42.0,51.0,54.0,45.0,56.0,55.0,28.0,44.0,49.0,52.0,53.0,36.0,54.0,58.0,58.0,55.0,49.0,45.0,42.0,49.0,57.0,62.0,41.0,61.0,9999.0,50.0,54.0,44.0,46.0,37.0,49.0
2015,4,TMIN,26.0,30.0,36.0,31.0,32.0,19.0,17.0,17.0,29.0,33.0,35.0,20.0,35.0,35.0,38.0,37.0,31.0,29.0,29.0,31.0,35.0,41.0,18.0,43.0,9999.0,27.0,38.0,30.0,28.0,27.0,22.0
2015,5,PRCP,0.1,0.0,0.1,0.0,0.0,0.3,0.2,0.8,0.0,0.3,0.2,0.0,0.0,0.3,0.0,0.1,0.1,0.1,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.3,0.5,0.0,0.2,0.5
2015,5,TMAX,62.0,44.0,55.0,58.0,57.0,53.0,44.0,40.0,50.0,54.0,50.0,62.0,53.0,53.0,46.0,50.0,53.0,54.0,50.0,56.0,55.0,62.0,62.0,68.0,73.0,58.0,52.0,54.0,55.0,52.0,38.0
2015,5,TMIN,40.0,31.0,30.0,44.0,43.0,33.0,31.0,30.0,37.0,37.0,35.0,46.0,35.0,35.0,36.0,33.0,32.0,37.0,38.0,37.0,36.0,37.0,44.0,43.0,50.0,38.0,39.0,35.0,35.0,34.0,30.0
2015,6,PRCP,0.0,0.3,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,6,TMAX,72.0,65.0,62.0,69.0,70.0,73.0,72.0,74.0,76.0,77.0,77.0,66.0,75.0,78.0,76.0,77.0,78.0,78.0,79.0,83.0,83.0,83.0,67.0,83.0,9999.0,69.0,58.0,62.0,63.0,69.0,70.0
2015,6,TMIN,52.0,46.0,45.0,45.0,47.0,48.0,48.0,52.0,50.0,51.0,55.0,47.0,53.0,56.0,49.0,54.0,56.0,55.0,53.0,57.0,58.0,58.0,45.0,59.0,9999.0,40.0,43.0,40.0,39.0,44.0,46.0
2015,7,PRCP,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.6,0.0
2015,7,TMAX,79.0,63.0,67.0,70.0,73.0,74.0,72.0,74.0,73.0,69.0,69.0,77.0,63.0,68.0,69.0,71.0,71.0,73.0,77.0,68.0,65.0,72.0,80.0,76.0,78.0,80.0,71.0,70.0,66.0,65.0,67.0
2015,7,TMIN,56.0,44.0,46.0,51.0,49.0,49.0,48.0,48.0,52.0,47.0,47.0,57.0,45.0,45.0,46.0,48.0,50.0,49.0,51.0,45.0,40.0,42.0,56.0,46.0,50.0,57.0,53.0,49.0,47.0,44.0,42.0
2015,8,PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.0
2015,8,TMAX,77.0,75.0,75.0,75.0,78.0,78.0,77.0,74.0,74.0,67.0,69.0,77.0,73.0,75.0,71.0,77.0,79.0,82.0,63.0,71.0,75.0,76.0,59.0,70.0,72.0,73.0,71.0,72.0,65.0,63.0,70.0
2015,8,TMIN,51.0,49.0,52.0,51.0,50.0,55.0,56.0,55.0,51.0,47.0,43.0,51.0,48.0,52.0,52.0,49.0,54.0,54.0,49.0,47.0,49.0,51.0,45.0,53.0,50.0,45.0,50.0,46.0,45.0,43.0,43.0
2015,9,PRCP,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.9,0.7,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,9,TMAX,74.0,73.0,76.0,76.0,74.0,63.0,54.0,51.0,54.0,55.0,60.0,71.0,66.0,72.0,75.0,72.0,75.0,75.0,73.0,71.0,71.0,71.0,68.0,69.0,9999.0,69.0,63.0,63.0,66.0,68.0,71.0
2015,9,TMIN,51.0,51.0,49.0,51.0,51.0,47.0,42.0,36.0,36.0,35.0,35.0,51.0,40.0,46.0,49.0,49.0,51.0,51.0,53.0,52.0,52.0,50.0,51.0,53.0,9999.0,50.0,40.0,36.0,45.0,43.0,44.0
2015,10,PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.2,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0
2015,10,TMAX,70.0,67.0,63.0,64.0,67.0,67.0,68.0,66.0,59.0,58.0,51.0,56.0,51.0,49.0,53.0,51.0,54.0,52.0,52.0,45.0,52.0,40.0,52.0,43.0,48.0,58.0,56.0,56.0,60.0,61.0,65.0
2015,10,TMIN,53.0,45.0,45.0,42.0,47.0,48.0,49.0,46.0,44.0,40.0,36.0,38.0,34.0,35.0,36.0,33.0,33.0,39.0,36.0,30.0,29.0,31.0,38.0,28.0,35.0,39.0,42.0,42.0,40.0,45.0,42.0
2015,11,PRCP,0.0,0.4,0.1,0.1,0.1,0.0,0.5,0.3,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.1,0.0,0.1,0.2,0.0,0.1,0.0,9999.0,0.1,0.0,0.0,0.1,0.0,0.0
2015,11,TMAX,55.0,30.0,30.0,37.0,47.0,53.0,46.0,36.0,31.0,35.0,42.0,54.0,39.0,44.0,49.0,53.0,42.0,42.0,20.0,20.0,26.0,25.0,47.0,23.0,9999.0,32.0,29.0,30.0,46.0,46.0,42.0
2015,11,TMIN,38.0,21.0,16.0,16.0,22.0,30.0,26.0,20.0,15.0,24.0,26.0,36.0,17.0,13.0,24.0,31.0,28.0,19.0,8.0,2.0,6.0,6.0,28.0,6.0,9999.0,23.0,21.0,19.0,18.0,27.0,27.0
2015,12,PRCP,0.1,0.1,0.0,0.0,0.5,0.4,0.0,0.4,0.0,0.0,0.1,0.1,0.4,1.0,1.1,0.2,0.7,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2015,12,TMAX,32.0,45.0,37.0,34.0,39.0,26.0,20.0,22.0,24.0,42.0,42.0,40.0,33.0,30.0,29.0,24.0,27.0,24.0,22.0,38.0,26.0,17.0,48.0,23.0,19.0,43.0,38.0,46.0,49.0,46.0,51.0
2015,12,TMIN,7.0,24.0,19.0,14.0,14.0,11.0,9.0,8.0,7.0,21.0,32.0,15.0,24.0,21.0,21.0,13.0,8.0,2.0,-1.0,-1.0,10.0,4.0,25.0,2.0,0.0,22.0,21.0,25.0,31.0,32.0,33.0
2016,1,PRCP,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.3,0.0,0.4,0.5,0.2,0.0,0.1,0.1,0.4,0.2,0.0,0.0,0.1,0.1,0.5,0.0,1.0,0.6,0.1,0.3,0.4,0.5,0.0,0.0
2016,1,TMAX,27.0,30.0,26.0,35.0,44.0,31.0,30.0,30.0,36.0,35.0,35.0,34.0,30.0,36.0,49.0,43.0,34.0,34.0,32.0,43.0,46.0,43.0,40.0,37.0,25.0,38.0,37.0,33.0,34.0,30.0,36.0
2016,1,TMIN,4.0,6.0,3.0,12.0,23.0,15.0,19.0,15.0,25.0,19.0,14.0,10.0,12.0,11.0,28.0,26.0,20.0,10.0,8.0,14.0,26.0,27.0,25.0,16.0,8.0,25.0,25.0,24.0,22.0,16.0,8.0
2016,2,PRCP,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,9999.0,9999.0,0.1,0.0,0.0,0.0,0.0,0.0
2016,2,TMAX,23.0,50.0,55.0,56.0,47.0,35.0,40.0,48.0,55.0,39.0,45.0,20.0,40.0,47.0,36.0,34.0,43.0,49.0,51.0,52.0,47.0,43.0,25.0,9999.0,9999.0,29.0,30.0,42.0,42.0,45.0,55.0
2016,2,TMIN,10.0,31.0,30.0,35.0,31.0,28.0,31.0,29.0,33.0,25.0,23.0,3.0,26.0,23.0,17.0,14.0,18.0,23.0,28.0,32.0,25.0,31.0,4.0,9999.0,9999.0,6.0,13.0,14.0,21.0,22.0,29.0
2016,3,PRCP,0.1,0.1,0.0,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.1,0.1,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.1
2016,3,TMAX,47.0,58.0,54.0,50.0,47.0,40.0,30.0,40.0,41.0,39.0,49.0,44.0,55.0,49.0,42.0,42.0,42.0,35.0,41.0,49.0,39.0,40.0,56.0,37.0,42.0,54.0,53.0,42.0,39.0,44.0,40.0
2016,3,TMIN,29.0,28.0,37.0,34.0,31.0,21.0,20.0,22.0,25.0,20.0,24.0,32.0,30.0,42.0,22.0,21.0,26.0,22.0,18.0,22.0,29.0,23.0,32.0,21.0,25.0,37.0,36.0,26.0,20.0,19.0,26.0
2016,4,PRCP,0.0,0.0,0.0,0.1,0.2,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.2,0.3,0.3,0.4,0.4,0.0,0.1,0.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,4,TMAX,49.0,52.0,55.0,58.0,53.0,43.0,45.0,45.0,45.0,47.0,50.0,50.0,58.0,65.0,61.0,50.0,47.0,44.0,42.0,46.0,40.0,46.0,55.0,46.0,9999.0,58.0,45.0,51.0,62.0,60.0,51.0
2016,4,TMIN,24.0,35.0,33.0,36.0,38.0,24.0,21.0,26.0,27.0,27.0,31.0,28.0,37.0,39.0,45.0,31.0,32.0,31.0,31.0,31.0,30.0,28.0,35.0,28.0,9999.0,37.0,28.0,27.0,35.0,41.0,37.0
2016,5,PRCP,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.2,0.0,0.0,0.4,0.1,0.0,0.3,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1
2016,5,TMAX,49.0,43.0,47.0,60.0,66.0,68.0,54.0,47.0,54.0,58.0,60.0,54.0,56.0,50.0,45.0,53.0,54.0,52.0,53.0,55.0,57.0,63.0,60.0,61.0,62.0,62.0,64.0,56.0,46.0,42.0,51.0
2016,5,TMIN,29.0,30.0,28.0,32.0,43.0,51.0,38.0,35.0,35.0,37.0,40.0,31.0,40.0,33.0,32.0,34.0,34.0,35.0,35.0,35.0,36.0,41.0,35.0,39.0,41.0,41.0,47.0,34.0,34.0,34.0,33.0
2016,6,PRCP,0.0,0.0,0.7,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,6,TMAX,66.0,74.0,60.0,65.0,60.0,66.0,70.0,66.0,70.0,74.0,74.0,70.0,81.0,78.0,78.0,78.0,74.0,68.0,74.0,80.0,80.0,75.0,69.0,70.0,9999.0,72.0,76.0,76.0,71.0,75.0,77.0
2016,6,TMIN,41.0,53.0,43.0,43.0,41.0,42.0,52.0,50.0,51.0,58.0,54.0,47.0,54.0,58.0,55.0,58.0,49.0,42.0,42.0,51.0,55.0,49.0,49.0,49.0,9999.0,50.0,50.0,55.0,52.0,50.0,56.0
2016,7,PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,7,TMAX,70.0,71.0,60.0,71.0,71.0,77.0,78.0,75.0,77.0,74.0,76.0,71.0,78.0,81.0,80.0,77.0,79.0,81.0,81.0,82.0,84.0,82.0,73.0,79.0,78.0,74.0,75.0,72.0,72.0,75.0,76.0
2016,7,TMIN,49.0,40.0,38.0,40.0,47.0,49.0,52.0,55.0,55.0,54.0,55.0,46.0,57.0,55.0,54.0,53.0,52.0,56.0,56.0,56.0,58.0,56.0,49.0,54.0,54.0,52.0,53.0,49.0,46.0,53.0,58.0
2016,8,PRCP,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,8,TMAX,81.0,71.0,69.0,73.0,74.0,79.0,74.0,78.0,75.0,75.0,73.0,83.0,74.0,76.0,75.0,71.0,67.0,69.0,68.0,70.0,74.0,77.0,79.0,80.0,79.0,78.0,76.0,73.0,75.0,75.0,76.0
2016,8,TMIN,54.0,46.0,44.0,47.0,48.0,50.0,51.0,50.0,53.0,50.0,49.0,55.0,47.0,49.0,51.0,49.0,46.0,44.0,43.0,43.0,45.0,50.0,55.0,54.0,52.0,51.0,51.0,49.0,54.0,53.0,57.0
2016,9,PRCP,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.2,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,9999.0,0.1,0.0,0.0,0.0,0.0,0.0
2016,9,TMAX,70.0,69.0,73.0,70.0,67.0,52.0,53.0,59.0,62.0,70.0,73.0,72.0,72.0,65.0,58.0,40.0,46.0,57.0,64.0,69.0,70.0,62.0,71.0,62.0,9999.0,64.0,62.0,65.0,66.0,66.0,66.0
2016,9,TMIN,48.0,38.0,49.0,43.0,40.0,39.0,38.0,35.0,37.0,44.0,48.0,46.0,47.0,44.0,33.0,32.0,33.0,35.0,43.0,44.0,47.0,45.0,56.0,44.0,9999.0,44.0,39.0,41.0,43.0,48.0,41.0
2016,10,PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.4,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.7,0.0,0.3,0.1,0.7,0.0,0.1,0.1,0.0,0.0,0.0
2016,10,TMAX,62.0,60.0,58.0,57.0,60.0,56.0,61.0,56.0,48.0,45.0,43.0,60.0,53.0,62.0,59.0,61.0,52.0,51.0,60.0,60.0,61.0,56.0,47.0,54.0,47.0,43.0,47.0,42.0,54.0,60.0,62.0
2016,10,TMIN,45.0,45.0,42.0,35.0,42.0,49.0,49.0,45.0,31.0,30.0,26.0,41.0,27.0,40.0,47.0,47.0,42.0,39.0,38.0,41.0,43.0,42.0,31.0,47.0,32.0,30.0,27.0,25.0,28.0,36.0,41.0
2016,11,PRCP,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.5,0.0,0.3,0.0,0.0,0.3,0.4,0.6,0.0,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,11,TMAX,45.0,58.0,57.0,54.0,50.0,55.0,60.0,48.0,29.0,35.0,51.0,48.0,50.0,41.0,41.0,37.0,33.0,44.0,41.0,30.0,24.0,28.0,55.0,27.0,9999.0,57.0,57.0,54.0,55.0,58.0,57.0
2016,11,TMIN,29.0,41.0,40.0,38.0,37.0,36.0,44.0,26.0,15.0,15.0,28.0,27.0,34.0,29.0,22.0,20.0,15.0,23.0,28.0,21.0,17.0,9.0,34.0,8.0,9999.0,39.0,38.0,37.0,38.0,39.0,40.0
2016,12,PRCP,0.0,1.2,0.0,0.0,0.0,0.4,2.1,2.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4
2016,12,TMAX,27.0,40.0,32.0,35.0,33.0,42.0,43.0,34.0,14.0,22.0,37.0,27.0,51.0,36.0,33.0,40.0,30.0,26.0,23.0,34.0,32.0,46.0,26.0,44.0,36.0,37.0,36.0,29.0,20.0,29.0,41.0
2016,12,TMIN,12.0,29.0,24.0,16.0,13.0,25.0,34.0,14.0,0.0,-6.0,2.0,9.0,21.0,22.0,22.0,20.0,25.0,8.0,3.0,7.0,17.0,17.0,8.0,26.0,17.0,14.0,11.0,8.0,2.0,3.0,27.0
2017,1,PRCP,0.1,1.4,1.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.5,0.8,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.4,0.0,0.0,0.3,0.9,2.4
2017,1,TMAX,32.0,31.0,30.0,29.0,40.0,39.0,37.0,25.0,41.0,44.0,31.0,27.0,33.0,31.0,35.0,28.0,22.0,23.0,24.0,23.0,30.0,49.0,26.0,47.0,48.0,33.0,24.0,23.0,34.0,40.0,40.0
2017,1,TMIN,16.0,25.0,24.0,22.0,21.0,20.0,10.0,6.0,11.0,21.0,23.0,16.0,21.0,16.0,15.0,17.0,9.0,9.0,3.0,1.0,3.0,23.0,13.0,27.0,27.0,23.0,-4.0,-9.0,10.0,28.0,25.0
2017,2,PRCP,0.0,1.6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.3,0.7,0.3,0.0,0.0,0.5,0.0,0.5,0.0,9999.0,0.6,9999.0,9999.0,0.0,0.1,0.7,1.9,0.1,0.0
2017,2,TMAX,45.0,45.0,40.0,41.0,42.0,42.0,52.0,51.0,44.0,41.0,38.0,36.0,45.0,41.0,30.0,22.0,21.0,20.0,30.0,25.0,25.0,9999.0,42.0,9999.0,9999.0,41.0,44.0,37.0,40.0,46.0,53.0
2017,2,TMIN,29.0,33.0,17.0,15.0,19.0,21.0,26.0,28.0,28.0,31.0,28.0,28.0,31.0,26.0,18.0,13.0,2.0,3.0,2.0,9.0,6.0,9999.0,26.0,9999.0,9999.0,30.0,28.0,30.0,31.0,33.0,38.0
2017,3,PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.6,0.0,0.2,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0
2017,3,TMAX,33.0,55.0,52.0,46.0,50.0,60.0,60.0,53.0,58.0,63.0,57.0,42.0,58.0,55.0,48.0,39.0,52.0,42.0,43.0,39.0,50.0,49.0,47.0,52.0,47.0,46.0,45.0,22.0,38.0,47.0,51.0
2017,3,TMIN,12.0,36.0,31.0,32.0,31.0,37.0,39.0,41.0,38.0,45.0,43.0,12.0,41.0,43.0,33.0,27.0,23.0,24.0,21.0,28.0,26.0,22.0,24.0,32.0,30.0,35.0,15.0,12.0,18.0,33.0,34.0
2017,4,PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.1,0.0,0.4,0.1,0.3,0.0,0.2,0.0,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0.6,0.1
2017,4,TMAX,51.0,47.0,51.0,58.0,60.0,45.0,45.0,57.0,55.0,55.0,48.0,41.0,47.0,43.0,53.0,58.0,41.0,42.0,44.0,37.0,36.0,45.0,41.0,46.0,9999.0,37.0,47.0,60.0,49.0,44.0,35.0
2017,4,TMIN,30.0,18.0,31.0,33.0,30.0,27.0,23.0,31.0,38.0,32.0,31.0,30.0,27.0,25.0,25.0,34.0,29.0,28.0,28.0,23.0,18.0,23.0,24.0,26.0,9999.0,16.0,20.0,31.0,41.0,24.0,18.0
